PLCE,"Children&#39;s Place, Inc. (The)",79.05,$1.51B,1997,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/plce,
PLCM,"Polycom, Inc.",12.34,$1.65B,1996,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/plcm,
PLKI,"Popeyes Louisiana Kitchen, Inc.",54.64,$1.23B,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/plki,
PLPC,Preformed Line Products Company,41,$213.64M,n/a,Basic Industries,Water Supply,http://www.nasdaq.com/symbol/plpc,
PLPM,"Planet Payment, Inc.",4.14,$214.54M,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/plpm,
PLUG,"Plug Power, Inc.",2.14,$385.43M,1999,Energy,Industrial Machinery/Components,http://www.nasdaq.com/symbol/plug,
PLUS,ePlus inc.,81.76,$611.75M,1996,Technology,Retail: Computer Software & Peripheral Equipment,http://www.nasdaq.com/symbol/plus,
PLXS,Plexus Corp.,42.28,$1.41B,n/a,Technology,Electrical Products,http://www.nasdaq.com/symbol/plxs,
PMBC,Pacific Mercantile Bancorp,7.5,$171.84M,2000,Finance,Major Banks,http://www.nasdaq.com/symbol/pmbc,
PMD,Psychemedics Corporation,14.44,$78.3M,n/a,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/pmd,
PME,Pingtan Marine Enterprise Ltd.,1.3001,$102.78M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/pme,
PMTS,CPI Card Group Inc.,8.34,$471.01M,2015,Finance,Finance Companies,http://www.nasdaq.com/symbol/pmts,
PNBK,Patriot National Bancorp Inc.,13.75,$55.93M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/pnbk,
PNFP,"Pinnacle Financial Partners, Inc.",50.72,$2.08B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/pnfp,
PNK,"Pinnacle Entertainment, Inc.",38.24,$2.34B,n/a,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/pnk,
PNKZV,"Pinnacle Entertainment, Inc.",10.98,$670.6M,n/a,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/pnkzv,
PNNT,PennantPark Investment Corporation,6.57,$471.37M,2007,n/a,n/a,http://www.nasdaq.com/symbol/pnnt,
PNQI,PowerShares Nasdaq Internet Portfolio,75.74,$242.37M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/pnqi,
PNRA,Panera Bread Company,212.47,$5.18B,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/pnra,
PNRG,PrimeEnergy Corporation,30,$68.84M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/pnrg,
PNTR,Pointer Telocation Ltd.,7.03,$54.73M,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/pntr,
PODD,Insulet Corporation,34.47,$1.97B,2007,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/podd,
POOL,Pool Corporation,89.15,$3.75B,1995,Consumer Durables,Industrial Specialties,http://www.nasdaq.com/symbol/pool,
POPE,Pope Resources,67.89,$295.17M,n/a,Consumer Non-Durables,Environmental Services,http://www.nasdaq.com/symbol/pope,
POWI,"Power Integrations, Inc.",46.75,$1.34B,1997,Technology,Semiconductors,http://www.nasdaq.com/symbol/powi,
POWL,"Powell Industries, Inc.",31.33,$355.87M,n/a,Consumer Durables,Electrical Products,http://www.nasdaq.com/symbol/powl,
PPBI,Pacific Premier Bancorp Inc,23.44,$642.65M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ppbi,
PPC,Pilgrim&#39;s Pride Corporation,23.6,$6.01B,n/a,Consumer Non-Durables,Meat/Poultry/Fish,http://www.nasdaq.com/symbol/ppc,
PPH,Market Vectors Pharmaceutical ETF,59.62,$336.15M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/pph,
PPHM,Peregrine Pharmaceuticals Inc.,0.3956,$92.47M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/pphm,
PPHMP,Peregrine Pharmaceuticals Inc.,17.8899,$12.52M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/pphmp,
PPSI,"Pioneer Power Solutions, Inc.",5.1,$44.37M,n/a,Consumer Durables,Electrical Products,http://www.nasdaq.com/symbol/ppsi,
PRAA,"PRA Group, Inc.",33.02,$1.53B,2002,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/praa,
PRAH,"PRA Health Sciences, Inc.",49.81,$3B,2014,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/prah,
PRAN,Prana Biotechnology Ltd,4.01,$35.68M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/pran,
PRCP,"Perceptron, Inc.",4.87,$45.53M,1992,Capital Goods,Electronic Components,http://www.nasdaq.com/symbol/prcp,
PRFT,"Perficient, Inc.",21.26,$764.61M,1999,Technology,EDP Services,http://www.nasdaq.com/symbol/prft,
PRFZ,PowerShares FTSE RAFI US 1500 Small-Mid Portfolio,98.63,$1.14B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/prfz,
PRGN,Paragon Shipping Inc.,0.26,$4527.38,2013,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/prgn,
PRGNL,Paragon Shipping Inc.,4.32,n/a,n/a,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/prgnl,
PRGS,Progress Software Corporation,26.29,$1.32B,1991,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/prgs,
PRGX,"PRGX Global, Inc.",4.73,$105.17M,1996,Consumer Services,Diversified Commercial Services,http://www.nasdaq.com/symbol/prgx,
PRIM,Primoris Services Corporation,23.73,$1.23B,n/a,Basic Industries,Water Supply,http://www.nasdaq.com/symbol/prim,
PRKR,"ParkerVision, Inc.",3.11,$307523.02,1993,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/prkr,
PRMW,Primo Water Corporation,10.61,$273.9M,2010,Consumer Non-Durables,Food Distributors,http://www.nasdaq.com/symbol/prmw,
PROV,"Provident Financial Holdings, Inc.",17.13,$143.41M,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/prov,
PRPH,"ProPhase Labs, Inc.",1.38,$23.57M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/prph,
PRQR,ProQR Therapeutics N.V.,5.92,$138.21M,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/prqr,
PRSC,The Providence Service Corporation,51.42,$764.43M,2003,Consumer Services,Transportation Services,http://www.nasdaq.com/symbol/prsc,
PRSS,CafePress Inc.,3.74,$62.72M,2012,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/prss,
PRTA,Prothena Corporation plc,44.6,$1.53B,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/prta,
PRTK,"Paratek Pharmaceuticals, Inc. ",14.83,$261.14M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/prtk,
PRTO,"Proteon Therapeutics, Inc.",10.59,$174.82M,2014,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/prto,
PRTS,"U.S. Auto Parts Network, Inc.",3.23,$111.83M,2007,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/prts,
PRXL,PAREXEL International Corporation,65,$3.49B,1995,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/prxl,
PRZM,"Prism Technologies Group, Inc.",0.3092,$3.11M,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/przm,
PSAU,PowerShares Global Gold & Precious Metals Portfolio,19.8175,$27.74M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/psau,
PSCC,PowerShares S&P SmallCap Consumer Staples Portfolio,59.22,$32.57M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/pscc,
PSCD,PowerShares S&P SmallCap Consumer Discretionary Portfolio,49.31,$115.88M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/pscd,
PSCE,PowerShares S&P SmallCap Energy Portfolio,16.93,$32.17M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/psce,
PSCF,PowerShares S&P SmallCap Financials Portfolio,41.97,$117.52M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/pscf,
PSCH,PowerShares S&P SmallCap Health Care Portfolio,70.66,$264.98M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/psch,
PSCI,PowerShares S&P SmallCap Industrials Portfolio,45.7301,$77.74M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/psci,
PSCM,PowerShares S&P SmallCap Materials Portfolio,34.91,$13.96M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/pscm,
PSCT,PowerShares S&P SmallCap Information Technology Portfolio,55.308,$304.19M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/psct,
PSCU,PowerShares S&P SmallCap Utilities Portfolio,44.06,$46.26M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/pscu,
PSDV,pSivida Corp.,3.02,$102.9M,n/a,Capital Goods,Biotechnology: Laboratory Analytical Instruments,http://www.nasdaq.com/symbol/psdv,
PSEC,Prospect Capital Corporation,7.73,$2.75B,2004,n/a,n/a,http://www.nasdaq.com/symbol/psec,
PSET,Principal Price Setters Index ETF,25.58,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/pset,
PSIX,"Power Solutions International, Inc.",13.52,$145.38M,n/a,Energy,Industrial Machinery/Components,http://www.nasdaq.com/symbol/psix,
PSMT,"PriceSmart, Inc.",84.96,$2.58B,n/a,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/psmt,
PSTB,Park Sterling Corporation,7.15,$379.39M,2010,Finance,Major Banks,http://www.nasdaq.com/symbol/pstb,
PSTI,"Pluristem Therapeutics, Inc.",1.81,$144.68M,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/psti,
PTC,PTC Inc.,37.04,$4.24B,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/ptc,
PTCT,"PTC Therapeutics, Inc.",8.03,$275.2M,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ptct,
PTEN,"Patterson-UTI Energy, Inc.",18.54,$2.73B,1993,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/pten,
PTI,"Proteostasis Therapeutics, Inc.",9.22,$176.46M,2016,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/pti,
PTIE,Pain Therapeutics,2.54,$116.22M,2000,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ptie,
PTLA,"Portola Pharmaceuticals, Inc.",25.12,$1.42B,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ptla,
PTNR,Partner Communications Company Ltd.,5.1725,$807.36M,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/ptnr,
PTSI,"P.A.M. Transportation Services, Inc.",24.76,$176.31M,1986,Transportation,Trucking Freight/Courier Services,http://www.nasdaq.com/symbol/ptsi,
PTX,"Pernix Therapeutics Holdings, Inc.",0.7986,$48.82M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ptx,
PTXP,"PennTex Midstream Partners, LP",11.53,$461.2M,2015,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/ptxp,
PUB,People&#39;s Utah Bancorp,16.45,$290.2M,2015,Finance,Major Banks,http://www.nasdaq.com/symbol/pub,
PULB,Pulaski Financial Corp.,16.4,$196.11M,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/pulb,
PULM,"Pulmatrix, Inc.",3.4101,$49.5M,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/pulm,
PVBC,"Provident Bancorp, Inc.",13.67,$129.85M,2015,Finance,Savings Institutions,http://www.nasdaq.com/symbol/pvbc,
PVTB,"PrivateBancorp, Inc.",42.69,$3.39B,1999,Finance,Major Banks,http://www.nasdaq.com/symbol/pvtb,
PVTBP,"PrivateBancorp, Inc.",26.71,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/pvtbp,
PWOD,"Penns Woods Bancorp, Inc.",41.88,$198.43M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/pwod,
PWX,Providence and Worcester Railroad Company,15.4462,$75.14M,n/a,Transportation,Railroads,http://www.nasdaq.com/symbol/pwx,
PXLW,"Pixelworks, Inc.",2.13,$59.8M,2000,Technology,Semiconductors,http://www.nasdaq.com/symbol/pxlw,
PXS,Pyxis Tankers Inc.,2.15,$39.23M,n/a,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/pxs,
PY,Principal Shareholder Yield Index ETF,25.25,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/py,
PYDS,"Payment Data Systems, Inc.",1.94,$24.07M,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/pyds,
PYPL,"PayPal Holdings, Inc.",39.73,$48.58B,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/pypl,
PZZA,"Papa John&#39;S International, Inc.",57.75,$2.18B,1993,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/pzza,
QABA,First Trust NASDAQ ABA Community Bank Index Fund,39.28,$106.06M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/qaba,
QADA,QAD Inc.,20.55,$386.44M,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/qada,
QADB,QAD Inc.,17.2201,$323.82M,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/qadb,
QAT,iShares MSCI Qatar Capped ETF,19.38,$42.64M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/qat,
QBAK,Qualstar Corporation,0.47,$5.76M,2000,Technology,Electronic Components,http://www.nasdaq.com/symbol/qbak,
QCLN,First Trust NASDAQ Clean Edge Green Energy Index Fund,15.4936,$73.59M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/qcln,
QCOM,QUALCOMM Incorporated,52.91,$77.72B,1991,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/qcom,
QCRH,"QCR Holdings, Inc.",26.11,$308.41M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/qcrh,
QDEL,Quidel Corporation,19.5,$629.29M,n/a,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,http://www.nasdaq.com/symbol/qdel,
QGEN,Qiagen N.V.,23.65,$5.51B,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/qgen,
QINC,First Trust RBA Quality Income ETF,21.84,$10.92M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/qinc,
QIWI,QIWI plc,14.54,$878.49M,2013,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/qiwi,
QKLS,"QKL Stores, Inc.",0.4701,$715645.45,n/a,Consumer Services,Food Chains,http://www.nasdaq.com/symbol/qkls,
QLC,FlexShares US Quality Large Cap Index Fund,26.26,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/qlc,
QLGC,QLogic Corporation,13.57,$1.12B,n/a,Technology,Computer Communications Equipment,http://www.nasdaq.com/symbol/qlgc,
QLIK,Qlik Technologies Inc.,28.44,$2.65B,2010,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/qlik,
QLTI,QLT Inc.,1.49,$78.72M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/qlti,
QLYS,"Qualys, Inc.",25.21,$868.04M,2012,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/qlys,
QNST,"QuinStreet, Inc.",3.58,$161.94M,2010,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/qnst,
QPAC,Quinpario Acquisition Corp. 2,9.75,$426.56M,2015,Finance,Business Services,http://www.nasdaq.com/symbol/qpac,
QPACU,Quinpario Acquisition Corp. 2,9.95,n/a,2015,Finance,Business Services,http://www.nasdaq.com/symbol/qpacu,
QPACW,Quinpario Acquisition Corp. 2,0.23,n/a,2015,Finance,Business Services,http://www.nasdaq.com/symbol/qpacw,
QQEW,First Trust NASDAQ-100 Equal Weighted Index Fund,42.36,$588.8M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/qqew,
QQQ,"PowerShares QQQ Trust, Series 1",108.45,$38.83B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/qqq,
QQQC,Global X NASDAQ China Technology ETF,21.27,$17.02M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/qqqc,
QQQX,Nuveen NASDAQ 100 Dynamic Overwrite Fund,18.12,$335.4M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/qqqx,
QQXT,First Trust NASDAQ-100 Ex-Technology Sector Index Fund,39.8709,$149.52M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/qqxt,
QRHC,Quest Resource Holding Corporation.,0.455,$50.86M,n/a,Technology,Diversified Commercial Services,http://www.nasdaq.com/symbol/qrhc,
QRVO,"Qorvo, Inc.",46.3,$6.35B,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/qrvo,
QSII,"Quality Systems, Inc.",14.51,$883.46M,1982,Technology,EDP Services,http://www.nasdaq.com/symbol/qsii,
QTEC,First Trust NASDAQ-100- Technology Index Fund,42.39,$324.28M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/qtec,
QTNT,Quotient Limited,10.4,$264.25M,2014,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,http://www.nasdaq.com/symbol/qtnt,
QUIK,QuickLogic Corporation,1.15,$65.52M,1999,Technology,Semiconductors,http://www.nasdaq.com/symbol/quik,
QUMU,Qumu Corporation,5.015,$46.2M,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/qumu,
QUNR,Qunar Cayman Islands Limited,42.87,$6.2B,2013,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/qunr,
QURE,uniQure N.V.,13.98,$340.1M,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/qure,
QVCA,Liberty Interactive Corporation,26.76,$16.85B,n/a,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/qvca,
QVCB,Liberty Interactive Corporation,26.79,$16.87B,n/a,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/qvcb,
QYLD,Recon Capital NASDAQ-100 Covered Call ETF,22.0142,$17.61M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/qyld,
RADA,Rada Electronics Industries Limited,0.36,$5.72M,n/a,Consumer Non-Durables,Electronic Components,http://www.nasdaq.com/symbol/rada,
RAIL,"Freightcar America, Inc.",17.64,$217.76M,2005,Capital Goods,Railroads,http://www.nasdaq.com/symbol/rail,
RAND,Rand Capital Corporation,4.2845,$27.11M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rand,
RARE,Ultragenyx Pharmaceutical Inc.,70.88,$2.76B,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/rare,
RAVE,"Rave Restaurant Group, Inc.",5.42,$55.9M,n/a,Consumer Non-Durables,Food Distributors,http://www.nasdaq.com/symbol/rave,
RAVN,"Raven Industries, Inc.",16.43,$596.08M,n/a,Capital Goods,Specialty Chemicals,http://www.nasdaq.com/symbol/ravn,
RBCAA,"Republic Bancorp, Inc.",27.52,$575.29M,1998,Finance,Major Banks,http://www.nasdaq.com/symbol/rbcaa,
RBCN,"Rubicon Technology, Inc.",0.7107,$18.99M,2007,Technology,Semiconductors,http://www.nasdaq.com/symbol/rbcn,
RBPAA,"Royal Bancshares of Pennsylvania, Inc.",3.2,$89.41M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/rbpaa,
RCII,Rent-A-Center Inc.,15.5,$822.92M,1995,Technology,Diversified Commercial Services,http://www.nasdaq.com/symbol/rcii,
RCKY,"Rocky Brands, Inc.",12.22,$92.68M,1993,Consumer Non-Durables,Shoe Manufacturing,http://www.nasdaq.com/symbol/rcky,
RCMT,"RCM Technologies, Inc.",5.38,$67.11M,n/a,Technology,Professional Services,http://www.nasdaq.com/symbol/rcmt,
RCON,"Recon Technology, Ltd.",1.31,$7.6M,2009,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/rcon,
RDCM,Radcom Ltd.,14.29,$123.45M,1997,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/rdcm,
RDEN,"Elizabeth Arden, Inc.",10.57,$316.56M,n/a,Consumer Non-Durables,Package Goods/Cosmetics,http://www.nasdaq.com/symbol/rden,
RDHL,Redhill Biopharma Ltd.,12.82,$162.96M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/rdhl,
RDI,Reading International Inc,12.79,$298.3M,n/a,Consumer Services,Movies/Entertainment,http://www.nasdaq.com/symbol/rdi,
RDIB,Reading International Inc,11.65,$261.92M,n/a,Consumer Services,Movies/Entertainment,http://www.nasdaq.com/symbol/rdib,
RDNT,"RadNet, Inc.",5.45,$257.2M,n/a,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/rdnt,
RDUS,"Radius Health, Inc.",37.41,$1.61B,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/rdus,
RDVY,First Trust NASDAQ Rising Dividend Achievers ETF,21.12,$24.29M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rdvy,
RDWR,Radware Ltd.,10.97,$491.22M,1999,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/rdwr,
RECN,"Resources Connection, Inc.",14.8,$544.06M,2000,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/recn,
REDF,Rediff.com India Limited,0.63,$17.38M,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/redf,
REFR,Research Frontiers Incorporated,4.58,$110.12M,n/a,Miscellaneous,Multi-Sector Companies,http://www.nasdaq.com/symbol/refr,
REGI,"Renewable Energy Group, Inc.",9.98,$437.5M,2012,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/regi,
REGN,"Regeneron Pharmaceuticals, Inc.",406.66,$42.61B,1991,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/regn,
REIS,"Reis, Inc",24.49,$276.95M,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/reis,
RELL,"Richardson Electronics, Ltd.",5.23,$67.17M,1983,Consumer Non-Durables,Electronic Components,http://www.nasdaq.com/symbol/rell,
RELV,"Reliv&#39; International, Inc.",0.7424,$9.59M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/relv,
RELY,"Real Industry, Inc. ",8.68,$253.74M,n/a,Consumer Non-Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/rely,
REPH,"Recro Pharma, Inc.",6.96,$64.86M,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/reph,
RESN,Resonant Inc.,3.39,$25.05M,2014,Technology,Semiconductors,http://www.nasdaq.com/symbol/resn,
REXI,"Resource America, Inc.",6.58,$136.59M,n/a,Finance,Finance/Investors Services,http://www.nasdaq.com/symbol/rexi,
REXX,Rex Energy Corporation,1.08,$61.51M,2007,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/rexx,
RFAP,First Trust RiverFront Dynamic Asia Pacific ETF,53.5699,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rfap,
RFDI,First Trust RiverFront Dynamic Developed International ETF,52.33,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rfdi,
RFEU,First Trust RiverFront Dynamic Europe ETF,51.7599,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rfeu,
RFIL,"RF Industries, Ltd.",2.6,$22.69M,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/rfil,
RGCO,RGC Resources Inc.,21.51,$102.23M,n/a,Public Utilities,Oil & Gas Production,http://www.nasdaq.com/symbol/rgco,
RGEN,Repligen Corporation,27,$891.85M,1986,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/rgen,
RGLD,"Royal Gold, Inc.",57.4,$3.75B,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/rgld,
RGLS,Regulus Therapeutics Inc.,6.06,$319.39M,2012,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/rgls,
RGNX,REGENXBIO Inc.,11.28,$296.99M,2015,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/rgnx,
RGSE,"Real Goods Solar, Inc.",0.529,$6.65M,n/a,Basic Industries,Engineering & Construction,http://www.nasdaq.com/symbol/rgse,
RIBT,RiceBran Technologies,1.44,$15.1M,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/ribt,
RIBTW,RiceBran Technologies,0.38,n/a,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/ribtw,
RICK,"RCI Hospitality Holdings, Inc.",10.26,$102.07M,1995,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/rick,
RIGL,"Rigel Pharmaceuticals, Inc.",2.93,$265.33M,2000,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/rigl,
RILY,"B. Riley Financial, Inc.",10.29,$170.97M,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/rily,
RITT,RIT Technologies Ltd.,0.39,$6.06M,1997,Consumer Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/ritt,
RITTW,RIT Technologies Ltd.,0.08,n/a,n/a,Consumer Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/rittw,
RKDA,"Arcadia Biosciences, Inc.",2.38,$105.25M,2015,Basic Industries,Agricultural Chemicals,http://www.nasdaq.com/symbol/rkda,
RLJE,"RLJ Entertainment, Inc.",0.59,$8.34M,n/a,Consumer Services,Movies/Entertainment,http://www.nasdaq.com/symbol/rlje,
RLOC,"ReachLocal, Inc.",1.9,$57.13M,2010,Technology,Advertising,http://www.nasdaq.com/symbol/rloc,
RLOG,"Rand Logistics, Inc.",0.98,$17.92M,n/a,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/rlog,
RLYP,"Relypsa, Inc.",18.49,$800.82M,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/rlyp,
RMBS,"Rambus, Inc.",12.14,$1.34B,1997,Technology,Semiconductors,http://www.nasdaq.com/symbol/rmbs,
RMCF,"Rocky Mountain Chocolate Factory, Inc.",9.99,$58.34M,n/a,Consumer Non-Durables,Specialty Foods,http://www.nasdaq.com/symbol/rmcf,
RMGN,RMG Networks Holding Corporation,0.93,$34.3M,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/rmgn,
RMR,The RMR Group Inc.,25.48,$789.88M,n/a,Consumer Services,Professional Services,http://www.nasdaq.com/symbol/rmr,
RMTI,"Rockwell Medical, Inc.",9.71,$500.33M,1998,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/rmti,
RNET,"RigNet, Inc.",14.85,$263.71M,2010,Consumer Services,Telecommunications Equipment,http://www.nasdaq.com/symbol/rnet,
RNST,Renasant Corporation,34.05,$1.37B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/rnst,
RNVA,"Rennova Health, Inc.",0.6401,$9.46M,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/rnva,
RNVAW,"Rennova Health, Inc.",n/a,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/rnvaw,
RNWK,"RealNetworks, Inc.",4.52,$165.82M,1997,Technology,EDP Services,http://www.nasdaq.com/symbol/rnwk,
